Place;Date;Time;Value;Unit;Value;Unit;Value;Unit;Value;Unit
10779;28-12-2020;10:52:00;-072.0;T1 KTemp C;-074.3;T2 KTemp C;-072.8;T3 KTemp C;-071.3;T4 KTemp C
10780;28-12-2020;10:52:30;-072.4;T1 KTemp C;-074.2;T2 KTemp C;-072.8;T3 KTemp C;-071.3;T4 KTemp C
10781;28-12-2020;10:53:00;-073.0;T1 KTemp C;-074.0;T2 KTemp C;-072.8;T3 KTemp C;-071.2;T4 KTemp C
10782;28-12-2020;10:53:30;-072.3;T1 KTemp C;-073.9;T2 KTemp C;-072.8;T3 KTemp C;-071.1;T4 KTemp C
10783;28-12-2020;10:54:00;-073.1;T1 KTemp C;-073.8;T2 KTemp C;-072.8;T3 KTemp C;-071.2;T4 KTemp C
10784;28-12-2020;10:54:30;-072.9;T1 KTemp C;-073.7;T2 KTemp C;-072.8;T3 KTemp C;-071.0;T4 KTemp C
10785;28-12-2020;10:55:00;-073.3;T1 KTemp C;-073.5;T2 KTemp C;-072.8;T3 KTemp C;-071.0;T4 KTemp C
10786;28-12-2020;10:55:30;-072.6;T1 KTemp C;-073.5;T2 KTemp C;-072.8;T3 KTemp C;-071.2;T4 KTemp C
10787;28-12-2020;10:56:00;-072.3;T1 KTemp C;-073.4;T2 KTemp C;-072.8;T3 KTemp C;-071.1;T4 KTemp C
10788;28-12-2020;10:56:30;-072.4;T1 KTemp C;-073.2;T2 KTemp C;-072.8;T3 KTemp C;-071.2;T4 KTemp C
10789;28-12-2020;10:57:00;-072.4;T1 KTemp C;-073.1;T2 KTemp C;-072.8;T3 KTemp C;-071.2;T4 KTemp C
10790;28-12-2020;10:57:30;-073.2;T1 KTemp C;-073.1;T2 KTemp C;-072.8;T3 KTemp C;-071.0;T4 KTemp C
10791;28-12-2020;10:58:00;-072.4;T1 KTemp C;-072.9;T2 KTemp C;-072.8;T3 KTemp C;-071.1;T4 KTemp C
10792;28-12-2020;10:58:30;-072.2;T1 KTemp C;-072.8;T2 KTemp C;-072.8;T3 KTemp C;-071.1;T4 KTemp C
10793;28-12-2020;10:59:00;-071.7;T1 KTemp C;-072.8;T2 KTemp C;-072.8;T3 KTemp C;-071.0;T4 KTemp C
10794;28-12-2020;10:59:30;-072.3;T1 KTemp C;-072.7;T2 KTemp C;-072.8;T3 KTemp C;-071.0;T4 KTemp C
10795;28-12-2020;11:00:00;-072.2;T1 KTemp C;-072.6;T2 KTemp C;-072.8;T3 KTemp C;-071.0;T4 KTemp C
10796;28-12-2020;11:00:30;-072.2;T1 KTemp C;-072.4;T2 KTemp C;-072.8;T3 KTemp C;-071.0;T4 KTemp C
10797;28-12-2020;11:01:00;-071.6;T1 KTemp C;-072.4;T2 KTemp C;-072.8;T3 KTemp C;-070.9;T4 KTemp C
10798;28-12-2020;11:01:30;-071.2;T1 KTemp C;-072.3;T2 KTemp C;-072.8;T3 KTemp C;-070.9;T4 KTemp C
10799;28-12-2020;11:02:00;-072.1;T1 KTemp C;-072.1;T2 KTemp C;-072.8;T3 KTemp C;-070.9;T4 KTemp C
10800;28-12-2020;11:02:30;-072.1;T1 KTemp C;-072.1;T2 KTemp C;-072.7;T3 KTemp C;-070.9;T4 KTemp C
10801;28-12-2020;11:03:00;-071.2;T1 KTemp C;-072.0;T2 KTemp C;-072.7;T3 KTemp C;-070.9;T4 KTemp C
10802;28-12-2020;11:03:30;-072.0;T1 KTemp C;-071.9;T2 KTemp C;-072.6;T3 KTemp C;-070.7;T4 KTemp C
10803;28-12-2020;11:04:00;-072.1;T1 KTemp C;-071.8;T2 KTemp C;-072.6;T3 KTemp C;-070.7;T4 KTemp C
10804;28-12-2020;11:04:30;-071.1;T1 KTemp C;-071.7;T2 KTemp C;-072.5;T3 KTemp C;-070.7;T4 KTemp C
10805;28-12-2020;11:05:00;-073.1;T1 KTemp C;-071.6;T2 KTemp C;-072.5;T3 KTemp C;-070.6;T4 KTemp C
10806;28-12-2020;11:05:30;-072.0;T1 KTemp C;-071.5;T2 KTemp C;-072.4;T3 KTemp C;-070.5;T4 KTemp C
10807;28-12-2020;11:06:00;-071.8;T1 KTemp C;-071.4;T2 KTemp C;-072.4;T3 KTemp C;-070.6;T4 KTemp C
10808;28-12-2020;11:06:30;-071.9;T1 KTemp C;-071.3;T2 KTemp C;-072.4;T3 KTemp C;-070.5;T4 KTemp C
10809;28-12-2020;11:07:00;-071.4;T1 KTemp C;-071.2;T2 KTemp C;-072.4;T3 KTemp C;-070.3;T4 KTemp C
10810;28-12-2020;11:07:30;-072.1;T1 KTemp C;-071.1;T2 KTemp C;-072.3;T3 KTemp C;-070.3;T4 KTemp C
10811;28-12-2020;11:08:00;-072.0;T1 KTemp C;-071.0;T2 KTemp C;-072.3;T3 KTemp C;-070.3;T4 KTemp C
10812;28-12-2020;11:08:30;-070.5;T1 KTemp C;-071.1;T2 KTemp C;-072.2;T3 KTemp C;-070.2;T4 KTemp C
10813;28-12-2020;11:09:00;-070.1;T1 KTemp C;-071.8;T2 KTemp C;-072.1;T3 KTemp C;-070.2;T4 KTemp C
10814;28-12-2020;11:09:30;-071.2;T1 KTemp C;-072.3;T2 KTemp C;-072.0;T3 KTemp C;-070.2;T4 KTemp C
10815;28-12-2020;11:10:00;-070.1;T1 KTemp C;-072.4;T2 KTemp C;-072.0;T3 KTemp C;-070.1;T4 KTemp C
10816;28-12-2020;11:10:30;-069.2;T1 KTemp C;-072.5;T2 KTemp C;-071.9;T3 KTemp C;-070.1;T4 KTemp C
10817;28-12-2020;11:11:00;-070.1;T1 KTemp C;-080.4;T2 KTemp C;-071.9;T3 KTemp C;-070.1;T4 KTemp C
10818;28-12-2020;11:11:30;-070.3;T1 KTemp C;-072.6;T2 KTemp C;-072.2;T3 KTemp C;-070.3;T4 KTemp C
10819;28-12-2020;11:12:00;-070.1;T1 KTemp C;-072.3;T2 KTemp C;-071.9;T3 KTemp C;-070.1;T4 KTemp C
10820;28-12-2020;11:12:30;-070.7;T1 KTemp C;-072.2;T2 KTemp C;-071.9;T3 KTemp C;-070.2;T4 KTemp C
10821;28-12-2020;11:13:00;-071.4;T1 KTemp C;-072.2;T2 KTemp C;-071.9;T3 KTemp C;-070.1;T4 KTemp C
10822;28-12-2020;11:13:30;-069.9;T1 KTemp C;-072.1;T2 KTemp C;-071.9;T3 KTemp C;-070.1;T4 KTemp C
10823;28-12-2020;11:14:00;-071.0;T1 KTemp C;-072.1;T2 KTemp C;-071.9;T3 KTemp C;-070.2;T4 KTemp C
10824;28-12-2020;11:14:30;-070.6;T1 KTemp C;-072.1;T2 KTemp C;-071.9;T3 KTemp C;-070.1;T4 KTemp C
10825;28-12-2020;11:15:00;-071.1;T1 KTemp C;-072.1;T2 KTemp C;-071.9;T3 KTemp C;-070.1;T4 KTemp C
10826;28-12-2020;11:15:30;-070.7;T1 KTemp C;-072.2;T2 KTemp C;-071.9;T3 KTemp C;-070.1;T4 KTemp C
10827;28-12-2020;11:16:00;-070.5;T1 KTemp C;-072.2;T2 KTemp C;-071.9;T3 KTemp C;-070.2;T4 KTemp C
10828;28-12-2020;11:16:30;-072.2;T1 KTemp C;-072.4;T2 KTemp C;-071.9;T3 KTemp C;-070.2;T4 KTemp C
10829;28-12-2020;11:17:00;-072.5;T1 KTemp C;-072.6;T2 KTemp C;-071.9;T3 KTemp C;-070.3;T4 KTemp C
10830;28-12-2020;11:17:30;-072.0;T1 KTemp C;-073.0;T2 KTemp C;-071.9;T3 KTemp C;-070.4;T4 KTemp C
10831;28-12-2020;11:18:00;-069.9;T1 KTemp C;-073.6;T2 KTemp C;-071.9;T3 KTemp C;-070.5;T4 KTemp C
10832;28-12-2020;11:18:30;-069.3;T1 KTemp C;-074.2;T2 KTemp C;-072.0;T3 KTemp C;-070.6;T4 KTemp C
10833;28-12-2020;11:19:00;-070.8;T1 KTemp C;-074.9;T2 KTemp C;-072.1;T3 KTemp C;-070.8;T4 KTemp C
10834;28-12-2020;11:19:30;-072.2;T1 KTemp C;-075.6;T2 KTemp C;-072.2;T3 KTemp C;-070.8;T4 KTemp C
10835;28-12-2020;11:20:00;-071.4;T1 KTemp C;-075.9;T2 KTemp C;-072.3;T3 KTemp C;-071.0;T4 KTemp C
10836;28-12-2020;11:20:30;-072.4;T1 KTemp C;-075.9;T2 KTemp C;-072.4;T3 KTemp C;-071.2;T4 KTemp C
10837;28-12-2020;11:21:00;-072.2;T1 KTemp C;-075.8;T2 KTemp C;-072.5;T3 KTemp C;-071.2;T4 KTemp C
10838;28-12-2020;11:21:30;-071.5;T1 KTemp C;-075.6;T2 KTemp C;-072.6;T3 KTemp C;-071.3;T4 KTemp C
10839;28-12-2020;11:22:00;-071.2;T1 KTemp C;-075.5;T2 KTemp C;-072.6;T3 KTemp C;-071.3;T4 KTemp C
10840;28-12-2020;11:22:30;-072.6;T1 KTemp C;-075.4;T2 KTemp C;-072.6;T3 KTemp C;-071.3;T4 KTemp C
10841;28-12-2020;11:23:00;-072.6;T1 KTemp C;-075.2;T2 KTemp C;-072.7;T3 KTemp C;-071.4;T4 KTemp C
10842;28-12-2020;11:23:30;-072.6;T1 KTemp C;-075.1;T2 KTemp C;-072.8;T3 KTemp C;-071.4;T4 KTemp C
10843;28-12-2020;11:24:00;-072.6;T1 KTemp C;-074.9;T2 KTemp C;-072.8;T3 KTemp C;-071.4;T4 KTemp C
10844;28-12-2020;11:24:30;-072.7;T1 KTemp C;-074.7;T2 KTemp C;-072.8;T3 KTemp C;-071.3;T4 KTemp C
10845;28-12-2020;11:25:00;-072.6;T1 KTemp C;-074.5;T2 KTemp C;-072.8;T3 KTemp C;-071.3;T4 KTemp C
10846;28-12-2020;11:25:30;-072.5;T1 KTemp C;-074.4;T2 KTemp C;-072.8;T3 KTemp C;-071.2;T4 KTemp C
10847;28-12-2020;11:26:00;-072.6;T1 KTemp C;-074.2;T2 KTemp C;-072.8;T3 KTemp C;-071.3;T4 KTemp C
10848;28-12-2020;11:26:30;-072.8;T1 KTemp C;-074.2;T2 KTemp C;-072.8;T3 KTemp C;-071.3;T4 KTemp C
10849;28-12-2020;11:27:00;-072.7;T1 KTemp C;-074.0;T2 KTemp C;-072.8;T3 KTemp C;-071.2;T4 KTemp C
10850;28-12-2020;11:27:30;-072.8;T1 KTemp C;-073.9;T2 KTemp C;-072.8;T3 KTemp C;-071.1;T4 KTemp C
10851;28-12-2020;11:28:00;-073.5;T1 KTemp C;-073.8;T2 KTemp C;-072.8;T3 KTemp C;-071.2;T4 KTemp C
10852;28-12-2020;11:28:30;-072.7;T1 KTemp C;-073.7;T2 KTemp C;-072.8;T3 KTemp C;-071.2;T4 KTemp C
10853;28-12-2020;11:29:00;-072.6;T1 KTemp C;-073.5;T2 KTemp C;-072.8;T3 KTemp C;-071.2;T4 KTemp C
10854;28-12-2020;11:29:30;-071.7;T1 KTemp C;-073.5;T2 KTemp C;-072.8;T3 KTemp C;-071.2;T4 KTemp C
10855;28-12-2020;11:30:00;-073.8;T1 KTemp C;-073.3;T2 KTemp C;-072.8;T3 KTemp C;-071.1;T4 KTemp C
10856;28-12-2020;11:30:30;-073.8;T1 KTemp C;-073.2;T2 KTemp C;-072.8;T3 KTemp C;-071.1;T4 KTemp C
10857;28-12-2020;11:31:00;-072.7;T1 KTemp C;-073.1;T2 KTemp C;-072.8;T3 KTemp C;-071.1;T4 KTemp C
10858;28-12-2020;11:31:30;-071.6;T1 KTemp C;-073.1;T2 KTemp C;-072.8;T3 KTemp C;-071.0;T4 KTemp C
10859;28-12-2020;11:32:00;-072.5;T1 KTemp C;-072.9;T2 KTemp C;-072.8;T3 KTemp C;-071.0;T4 KTemp C
10860;28-12-2020;11:32:30;-072.6;T1 KTemp C;-072.8;T2 KTemp C;-072.8;T3 KTemp C;-071.0;T4 KTemp C
10861;28-12-2020;11:33:00;-072.5;T1 KTemp C;-072.7;T2 KTemp C;-072.8;T3 KTemp C;-071.0;T4 KTemp C
10862;28-12-2020;11:33:30;-072.7;T1 KTemp C;-072.6;T2 KTemp C;-072.8;T3 KTemp C;-071.0;T4 KTemp C
10863;28-12-2020;11:34:00;-072.7;T1 KTemp C;-072.4;T2 KTemp C;-072.8;T3 KTemp C;-071.0;T4 KTemp C
10864;28-12-2020;11:34:30;-072.1;T1 KTemp C;-072.4;T2 KTemp C;-072.8;T3 KTemp C;-071.0;T4 KTemp C
10865;28-12-2020;11:35:00;-072.5;T1 KTemp C;-072.3;T2 KTemp C;-072.7;T3 KTemp C;-071.0;T4 KTemp C
10866;28-12-2020;11:35:30;-072.5;T1 KTemp C;-072.1;T2 KTemp C;-072.7;T3 KTemp C;-070.9;T4 KTemp C
10867;28-12-2020;11:36:00;-071.6;T1 KTemp C;-072.0;T2 KTemp C;-072.6;T3 KTemp C;-070.8;T4 KTemp C
10868;28-12-2020;11:36:30;-071.4;T1 KTemp C;-072.0;T2 KTemp C;-072.6;T3 KTemp C;-070.8;T4 KTemp C
10869;28-12-2020;11:37:00;-072.3;T1 KTemp C;-071.9;T2 KTemp C;-072.6;T3 KTemp C;-070.8;T4 KTemp C
10870;28-12-2020;11:37:30;-072.3;T1 KTemp C;-071.7;T2 KTemp C;-072.5;T3 KTemp C;-070.8;T4 KTemp C
10871;28-12-2020;11:38:00;-072.3;T1 KTemp C;-071.7;T2 KTemp C;-072.5;T3 KTemp C;-070.6;T4 KTemp C
10872;28-12-2020;11:38:30;-071.7;T1 KTemp C;-071.6;T2 KTemp C;-072.4;T3 KTemp C;-070.6;T4 KTemp C
10873;28-12-2020;11:39:00;-072.8;T1 KTemp C;-071.4;T2 KTemp C;-072.4;T3 KTemp C;-070.5;T4 KTemp C
10874;28-12-2020;11:39:30;-072.2;T1 KTemp C;-071.3;T2 KTemp C;-072.4;T3 KTemp C;-070.5;T4 KTemp C
10875;28-12-2020;11:40:00;-072.0;T1 KTemp C;-071.3;T2 KTemp C;-072.3;T3 KTemp C;-070.3;T4 KTemp C
10876;28-12-2020;11:40:30;-072.2;T1 KTemp C;-071.1;T2 KTemp C;-072.3;T3 KTemp C;-070.3;T4 KTemp C
10877;28-12-2020;11:41:00;-071.9;T1 KTemp C;-071.0;T2 KTemp C;-072.2;T3 KTemp C;-070.3;T4 KTemp C
10878;28-12-2020;11:41:30;-071.5;T1 KTemp C;-071.0;T2 KTemp C;-072.1;T3 KTemp C;-070.2;T4 KTemp C
10879;28-12-2020;11:42:00;-072.1;T1 KTemp C;-071.0;T2 KTemp C;-072.1;T3 KTemp C;-070.1;T4 KTemp C
10880;28-12-2020;11:42:30;-072.9;T1 KTemp C;-071.7;T2 KTemp C;-072.0;T3 KTemp C;-070.2;T4 KTemp C
10881;28-12-2020;11:43:00;-071.7;T1 KTemp C;-072.3;T2 KTemp C;-072.0;T3 KTemp C;-070.2;T4 KTemp C
10882;28-12-2020;11:43:30;-071.8;T1 KTemp C;-072.4;T2 KTemp C;-072.0;T3 KTemp C;-070.2;T4 KTemp C
10883;28-12-2020;11:44:00;-071.9;T1 KTemp C;-072.4;T2 KTemp C;-072.0;T3 KTemp C;-070.1;T4 KTemp C
10884;28-12-2020;11:44:30;-073.0;T1 KTemp C;-072.4;T2 KTemp C;-072.0;T3 KTemp C;-070.1;T4 KTemp C
10885;28-12-2020;11:45:00;-072.8;T1 KTemp C;-072.4;T2 KTemp C;-071.9;T3 KTemp C;-070.2;T4 KTemp C
10886;28-12-2020;11:45:30;-072.0;T1 KTemp C;-072.2;T2 KTemp C;-071.9;T3 KTemp C;-070.2;T4 KTemp C
10887;28-12-2020;11:46:00;-071.9;T1 KTemp C;-072.1;T2 KTemp C;-071.9;T3 KTemp C;-070.3;T4 KTemp C
10888;28-12-2020;11:46:30;-072.0;T1 KTemp C;-072.1;T2 KTemp C;-071.9;T3 KTemp C;-070.1;T4 KTemp C
10889;28-12-2020;11:47:00;-072.1;T1 KTemp C;-072.0;T2 KTemp C;-071.8;T3 KTemp C;-070.2;T4 KTemp C
10890;28-12-2020;11:47:30;-072.9;T1 KTemp C;-072.0;T2 KTemp C;-071.8;T3 KTemp C;-070.1;T4 KTemp C
10891;28-12-2020;11:48:00;-070.8;T1 KTemp C;-072.0;T2 KTemp C;-071.8;T3 KTemp C;-070.1;T4 KTemp C
10892;28-12-2020;11:48:30;-072.8;T1 KTemp C;-072.0;T2 KTemp C;-071.8;T3 KTemp C;-070.2;T4 KTemp C
10893;28-12-2020;11:49:00;-070.9;T1 KTemp C;-072.0;T2 KTemp C;-071.8;T3 KTemp C;-070.1;T4 KTemp C
10894;28-12-2020;11:49:30;-071.9;T1 KTemp C;-072.1;T2 KTemp C;-071.8;T3 KTemp C;-070.3;T4 KTemp C
10895;28-12-2020;11:50:00;-070.6;T1 KTemp C;-072.2;T2 KTemp C;-071.8;T3 KTemp C;-070.3;T4 KTemp C
10896;28-12-2020;11:50:30;-070.6;T1 KTemp C;-072.4;T2 KTemp C;-071.8;T3 KTemp C;-070.2;T4 KTemp C
10897;28-12-2020;11:51:00;-072.0;T1 KTemp C;-072.7;T2 KTemp C;-071.9;T3 KTemp C;-070.3;T4 KTemp C
10898;28-12-2020;11:51:30;-073.2;T1 KTemp C;-073.0;T2 KTemp C;-071.9;T3 KTemp C;-070.3;T4 KTemp C
10899;28-12-2020;11:52:00;-072.0;T1 KTemp C;-073.5;T2 KTemp C;-071.9;T3 KTemp C;-070.5;T4 KTemp C
10900;28-12-2020;11:52:30;-072.0;T1 KTemp C;-074.2;T2 KTemp C;-072.0;T3 KTemp C;-070.6;T4 KTemp C
10901;28-12-2020;11:53:00;-072.1;T1 KTemp C;-075.0;T2 KTemp C;-072.0;T3 KTemp C;-070.7;T4 KTemp C
10902;28-12-2020;11:53:30;-073.5;T1 KTemp C;-075.6;T2 KTemp C;-072.1;T3 KTemp C;-070.9;T4 KTemp C
10903;28-12-2020;11:54:00;-072.2;T1 KTemp C;-075.8;T2 KTemp C;-072.3;T3 KTemp C;-071.0;T4 KTemp C
10904;28-12-2020;11:54:30;-071.3;T1 KTemp C;-075.8;T2 KTemp C;-072.4;T3 KTemp C;-071.1;T4 KTemp C
10905;28-12-2020;11:55:00;-073.5;T1 KTemp C;-075.6;T2 KTemp C;-072.4;T3 KTemp C;-071.2;T4 KTemp C
10906;28-12-2020;11:55:30;-071.6;T1 KTemp C;-075.5;T2 KTemp C;-072.5;T3 KTemp C;-071.3;T4 KTemp C
10907;28-12-2020;11:56:00;-071.6;T1 KTemp C;-075.3;T2 KTemp C;-072.5;T3 KTemp C;-071.3;T4 KTemp C
10908;28-12-2020;11:56:30;-072.4;T1 KTemp C;-075.2;T2 KTemp C;-072.6;T3 KTemp C;-071.2;T4 KTemp C
10909;28-12-2020;11:57:00;-072.5;T1 KTemp C;-075.0;T2 KTemp C;-072.7;T3 KTemp C;-071.3;T4 KTemp C
10910;28-12-2020;11:57:30;-073.2;T1 KTemp C;-074.9;T2 KTemp C;-072.7;T3 KTemp C;-071.3;T4 KTemp C
10911;28-12-2020;11:58:00;-072.5;T1 KTemp C;-074.8;T2 KTemp C;-072.8;T3 KTemp C;-071.3;T4 KTemp C
10912;28-12-2020;11:58:30;-071.6;T1 KTemp C;-074.6;T2 KTemp C;-072.8;T3 KTemp C;-071.3;T4 KTemp C
10913;28-12-2020;11:59:00;-072.7;T1 KTemp C;-074.5;T2 KTemp C;-072.8;T3 KTemp C;-071.2;T4 KTemp C
10914;28-12-2020;11:59:30;-072.8;T1 KTemp C;-074.3;T2 KTemp C;-072.8;T3 KTemp C;-071.2;T4 KTemp C
10915;28-12-2020;12:00:00;-072.8;T1 KTemp C;-074.2;T2 KTemp C;-072.8;T3 KTemp C;-071.3;T4 KTemp C
10916;28-12-2020;12:00:30;-072.8;T1 KTemp C;-074.0;T2 KTemp C;-072.8;T3 KTemp C;-071.3;T4 KTemp C
10917;28-12-2020;12:01:00;-072.8;T1 KTemp C;-073.9;T2 KTemp C;-072.8;T3 KTemp C;-071.3;T4 KTemp C
10918;28-12-2020;12:01:30;-072.8;T1 KTemp C;-073.8;T2 KTemp C;-072.9;T3 KTemp C;-071.3;T4 KTemp C
10919;28-12-2020;12:02:00;-071.8;T1 KTemp C;-073.7;T2 KTemp C;-072.9;T3 KTemp C;-071.3;T4 KTemp C
10920;28-12-2020;12:02:30;-071.9;T1 KTemp C;-073.6;T2 KTemp C;-072.9;T3 KTemp C;-071.2;T4 KTemp C
10921;28-12-2020;12:03:00;-072.8;T1 KTemp C;-073.5;T2 KTemp C;-072.9;T3 KTemp C;-071.3;T4 KTemp C
10922;28-12-2020;12:03:30;-071.7;T1 KTemp C;-073.4;T2 KTemp C;-072.9;T3 KTemp C;-071.2;T4 KTemp C
10923;28-12-2020;12:04:00;-072.0;T1 KTemp C;-073.3;T2 KTemp C;-072.9;T3 KTemp C;-071.1;T4 KTemp C
10924;28-12-2020;12:04:30;-072.8;T1 KTemp C;-073.2;T2 KTemp C;-072.9;T3 KTemp C;-071.1;T4 KTemp C
10925;28-12-2020;12:05:00;-072.7;T1 KTemp C;-073.1;T2 KTemp C;-072.9;T3 KTemp C;-071.1;T4 KTemp C
10926;28-12-2020;12:05:30;-072.7;T1 KTemp C;-073.0;T2 KTemp C;-072.9;T3 KTemp C;-071.2;T4 KTemp C
10927;28-12-2020;12:06:00;-072.7;T1 KTemp C;-072.9;T2 KTemp C;-072.8;T3 KTemp C;-071.0;T4 KTemp C
10928;28-12-2020;12:06:30;-072.8;T1 KTemp C;-072.7;T2 KTemp C;-072.7;T3 KTemp C;-071.0;T4 KTemp C
10929;28-12-2020;12:07:00;-072.8;T1 KTemp C;-072.6;T2 KTemp C;-072.7;T3 KTemp C;-070.9;T4 KTemp C
10930;28-12-2020;12:07:30;-071.7;T1 KTemp C;-072.5;T2 KTemp C;-072.7;T3 KTemp C;-070.9;T4 KTemp C
10931;28-12-2020;12:08:00;-072.5;T1 KTemp C;-072.4;T2 KTemp C;-072.7;T3 KTemp C;-070.8;T4 KTemp C
10932;28-12-2020;12:08:30;-072.4;T1 KTemp C;-072.3;T2 KTemp C;-072.7;T3 KTemp C;-070.9;T4 KTemp C
10933;28-12-2020;12:09:00;-071.9;T1 KTemp C;-072.2;T2 KTemp C;-072.6;T3 KTemp C;-070.8;T4 KTemp C
10934;28-12-2020;12:09:30;-071.4;T1 KTemp C;-072.1;T2 KTemp C;-072.8;T3 KTemp C;-071.0;T4 KTemp C
10935;28-12-2020;12:10:00;-072.2;T1 KTemp C;-071.9;T2 KTemp C;-072.6;T3 KTemp C;-070.8;T4 KTemp C
10936;28-12-2020;12:10:30;-072.3;T1 KTemp C;-071.9;T2 KTemp C;-072.6;T3 KTemp C;-070.8;T4 KTemp C
10937;28-12-2020;12:11:00;-072.2;T1 KTemp C;-071.8;T2 KTemp C;-072.5;T3 KTemp C;-070.7;T4 KTemp C
10938;28-12-2020;12:11:30;-072.2;T1 KTemp C;-071.6;T2 KTemp C;-072.5;T3 KTemp C;-070.6;T4 KTemp C
10939;28-12-2020;12:12:00;-072.2;T1 KTemp C;-071.5;T2 KTemp C;-072.5;T3 KTemp C;-070.6;T4 KTemp C
10940;28-12-2020;12:12:30;-073.0;T1 KTemp C;-071.5;T2 KTemp C;-072.4;T3 KTemp C;-070.5;T4 KTemp C
10941;28-12-2020;12:13:00;-072.1;T1 KTemp C;-071.3;T2 KTemp C;-072.4;T3 KTemp C;-070.4;T4 KTemp C
10942;28-12-2020;12:13:30;-072.1;T1 KTemp C;-071.2;T2 KTemp C;-072.3;T3 KTemp C;-070.4;T4 KTemp C
10943;28-12-2020;12:14:00;-073.2;T1 KTemp C;-071.1;T2 KTemp C;-072.3;T3 KTemp C;-070.3;T4 KTemp C
10944;28-12-2020;12:14:30;-072.0;T1 KTemp C;-071.1;T2 KTemp C;-072.2;T3 KTemp C;-070.3;T4 KTemp C
10945;28-12-2020;12:15:00;-073.0;T1 KTemp C;-070.9;T2 KTemp C;-072.2;T3 KTemp C;-070.2;T4 KTemp C
10946;28-12-2020;12:15:30;-071.5;T1 KTemp C;-071.4;T2 KTemp C;-072.2;T3 KTemp C;-070.2;T4 KTemp C
10947;28-12-2020;12:16:00;-071.5;T1 KTemp C;-072.2;T2 KTemp C;-072.1;T3 KTemp C;-070.3;T4 KTemp C
10948;28-12-2020;12:16:30;-072.6;T1 KTemp C;-072.5;T2 KTemp C;-072.1;T3 KTemp C;-070.1;T4 KTemp C
10949;28-12-2020;12:17:00;-071.5;T1 KTemp C;-072.6;T2 KTemp C;-072.0;T3 KTemp C;-070.1;T4 KTemp C
10950;28-12-2020;12:17:30;-071.5;T1 KTemp C;-072.6;T2 KTemp C;-072.0;T3 KTemp C;-070.2;T4 KTemp C
10951;28-12-2020;12:18:00;-071.5;T1 KTemp C;-072.5;T2 KTemp C;-072.0;T3 KTemp C;-070.2;T4 KTemp C
10952;28-12-2020;12:18:30;-071.5;T1 KTemp C;-072.5;T2 KTemp C;-072.0;T3 KTemp C;-070.2;T4 KTemp C
10953;28-12-2020;12:19:00;-071.6;T1 KTemp C;-072.4;T2 KTemp C;-071.9;T3 KTemp C;-070.2;T4 KTemp C
10954;28-12-2020;12:19:30;-071.7;T1 KTemp C;-072.2;T2 KTemp C;-071.9;T3 KTemp C;-070.2;T4 KTemp C
10955;28-12-2020;12:20:00;-071.7;T1 KTemp C;-072.2;T2 KTemp C;-071.9;T3 KTemp C;-070.3;T4 KTemp C
10956;28-12-2020;12:20:30;-071.5;T1 KTemp C;-072.2;T2 KTemp C;-071.9;T3 KTemp C;-070.3;T4 KTemp C
10957;28-12-2020;12:21:00;-071.7;T1 KTemp C;-072.2;T2 KTemp C;-071.9;T3 KTemp C;-070.2;T4 KTemp C
10958;28-12-2020;12:21:30;-072.9;T1 KTemp C;-072.1;T2 KTemp C;-071.9;T3 KTemp C;-070.3;T4 KTemp C
10959;28-12-2020;12:22:00;-071.6;T1 KTemp C;-072.1;T2 KTemp C;-071.9;T3 KTemp C;-070.2;T4 KTemp C
10960;28-12-2020;12:22:30;-071.6;T1 KTemp C;-072.2;T2 KTemp C;-071.9;T3 KTemp C;-070.2;T4 KTemp C
10961;28-12-2020;12:23:00;-071.6;T1 KTemp C;-072.2;T2 KTemp C;-071.9;T3 KTemp C;-070.2;T4 KTemp C
10962;28-12-2020;12:23:30;-071.6;T1 KTemp C;-072.4;T2 KTemp C;-071.9;T3 KTemp C;-070.3;T4 KTemp C
10963;28-12-2020;12:24:00;-070.6;T1 KTemp C;-072.6;T2 KTemp C;-071.9;T3 KTemp C;-070.4;T4 KTemp C
10964;28-12-2020;12:24:30;-072.7;T1 KTemp C;-072.9;T2 KTemp C;-071.9;T3 KTemp C;-070.4;T4 KTemp C
10965;28-12-2020;12:25:00;-072.6;T1 KTemp C;-073.5;T2 KTemp C;-072.0;T3 KTemp C;-070.4;T4 KTemp C
10966;28-12-2020;12:25:30;-070.8;T1 KTemp C;-074.1;T2 KTemp C;-072.0;T3 KTemp C;-070.6;T4 KTemp C
10967;28-12-2020;12:26:00;-070.8;T1 KTemp C;-074.8;T2 KTemp C;-072.1;T3 KTemp C;-070.7;T4 KTemp C
10968;28-12-2020;12:26:30;-072.2;T1 KTemp C;-075.4;T2 KTemp C;-072.2;T3 KTemp C;-070.9;T4 KTemp C
10969;28-12-2020;12:27:00;-072.2;T1 KTemp C;-075.7;T2 KTemp C;-072.2;T3 KTemp C;-071.0;T4 KTemp C
10970;28-12-2020;12:27:30;-072.3;T1 KTemp C;-075.6;T2 KTemp C;-072.4;T3 KTemp C;-071.1;T4 KTemp C
10971;28-12-2020;12:28:00;-072.6;T1 KTemp C;-075.6;T2 KTemp C;-072.4;T3 KTemp C;-071.2;T4 KTemp C
