RC-4HC Temperature+Humidity Data Logger;;;
User Information;00V281;;
1800;2022-03-09 19:25:47;20.4;45.3
1801;2022-03-09 19:30:47;20.3;45.9
1802;2022-03-09 19:35:47;20.3;46
1803;2022-03-09 19:40:47;20.4;46.2
1804;2022-03-09 19:45:47;20.5;46.4
1805;2022-03-09 19:50:47;20.4;46.4
1806;2022-03-09 19:55:47;20.6;46.5
1807;2022-03-09 20:00:47;20.6;46.4
1808;2022-03-09 20:05:47;20.7;45.7
1809;2022-03-09 20:10:47;20.8;45.8
1810;2022-03-09 20:15:47;20.8;45.7
1811;2022-03-09 20:20:47;20.9;45.6
1812;2022-03-09 20:25:47;20.9;45.3
1813;2022-03-09 20:30:47;21;45.3
1814;2022-03-09 20:35:47;21.1;45.1
1815;2022-03-09 20:40:47;21.2;44.9
1816;2022-03-09 20:45:47;21.2;44.7
1817;2022-03-09 20:50:47;21.3;44.6
1818;2022-03-09 20:55:47;21.3;44.5
1819;2022-03-09 21:00:47;21.4;44.4
1820;2022-03-09 21:05:47;21.4;44.3
1821;2022-03-09 21:10:47;21.4;44.3
1822;2022-03-09 21:15:47;21.4;44.2
1823;2022-03-09 21:20:47;21.4;44.1
1824;2022-03-09 21:25:47;21.5;44.1
1825;2022-03-09 21:30:47;21.5;44
1826;2022-03-09 21:35:47;21.5;43.9
1827;2022-03-09 21:40:47;21.5;43.8
1828;2022-03-09 21:45:47;21.5;43.8
1829;2022-03-09 21:50:47;21.5;43.8
1830;2022-03-09 21:55:47;21.5;43.8
1831;2022-03-09 22:00:47;21.5;43.7
1832;2022-03-09 22:05:47;21.5;43.7
1833;2022-03-09 22:10:47;21.5;43.7
1834;2022-03-09 22:15:47;21.5;43.6
1835;2022-03-09 22:20:47;21.5;43.6
1836;2022-03-09 22:25:47;21.5;43.5
1837;2022-03-09 22:30:47;21.5;43.6
1838;2022-03-09 22:35:47;21.5;43.5
1839;2022-03-09 22:40:47;21.5;43.6
1840;2022-03-09 22:45:47;21.4;43.5
1841;2022-03-09 22:50:47;21.4;43.4
1842;2022-03-09 22:55:47;21.4;43.5
1843;2022-03-09 23:00:47;21.4;43.5
1844;2022-03-09 23:05:47;21.4;43.5
1845;2022-03-09 23:10:47;21.4;43.5
1846;2022-03-09 23:15:47;21.4;43.4
1847;2022-03-09 23:20:47;21.4;43.5
1848;2022-03-09 23:25:47;21.4;43.4
1849;2022-03-09 23:30:47;21.4;43.4
1850;2022-03-09 23:35:47;21.3;43.4
1851;2022-03-09 23:40:47;21.3;43.4
1852;2022-03-09 23:45:47;21.3;43.4
1853;2022-03-09 23:50:47;21.3;43.5
1854;2022-03-09 23:55:47;21.3;43.5
1855;2022-03-10 00:00:47;21.3;43.5
1856;2022-03-10 00:05:47;21.3;43.5
1857;2022-03-10 00:10:47;21.2;43.5
1858;2022-03-10 00:15:47;21.2;43.5
1859;2022-03-10 00:20:47;21.2;43.4
1860;2022-03-10 00:25:47;21.2;43.5
1861;2022-03-10 00:30:47;21.2;43.5
1862;2022-03-10 00:35:47;21.2;43.5
1863;2022-03-10 00:40:47;21.2;43.6
1864;2022-03-10 00:45:47;21.2;43.5
1865;2022-03-10 00:50:47;21.1;43.5
1866;2022-03-10 00:55:47;21.1;43.6
1867;2022-03-10 01:00:47;21.1;43.5
1868;2022-03-10 01:05:47;21.1;43.6
1869;2022-03-10 01:10:47;21.1;43.5
1870;2022-03-10 01:15:47;21.1;43.5
1871;2022-03-10 01:20:47;21.1;43.5
1872;2022-03-10 01:25:47;21;43.6
1873;2022-03-10 01:30:47;21;43.7
1874;2022-03-10 01:35:47;21;43.5
1875;2022-03-10 01:40:47;21;43.6
1876;2022-03-10 01:45:47;21;43.7
1877;2022-03-10 01:50:47;21;43.7
1878;2022-03-10 01:55:47;21;43.7
1879;2022-03-10 02:00:47;21;43.7
1880;2022-03-10 02:05:47;21;43.7
1881;2022-03-10 02:10:47;20.9;43.7
1882;2022-03-10 02:15:47;20.9;43.7
1883;2022-03-10 02:20:47;20.9;43.7
1884;2022-03-10 02:25:47;20.9;43.7
1885;2022-03-10 02:30:47;20.9;43.7
1886;2022-03-10 02:35:47;20.9;43.7
1887;2022-03-10 02:40:47;20.9;43.8
1888;2022-03-10 02:45:47;20.9;43.7
1889;2022-03-10 02:50:47;20.9;43.7
1890;2022-03-10 02:55:47;20.9;43.8
1891;2022-03-10 03:00:47;20.9;43.8
1892;2022-03-10 03:05:47;20.9;43.7
1893;2022-03-10 03:10:47;20.9;43.8
1894;2022-03-10 03:15:47;20.9;43.9
1895;2022-03-10 03:20:47;20.8;43.8
1896;2022-03-10 03:25:47;20.8;43.9
1897;2022-03-10 03:30:47;20.8;43.8
1898;2022-03-10 03:35:47;20.8;43.8
1899;2022-03-10 03:40:47;20.8;43.9
1900;2022-03-10 03:45:47;20.8;43.9
1901;2022-03-10 03:50:47;20.8;43.8
1902;2022-03-10 03:55:47;20.8;43.9
1903;2022-03-10 04:00:47;20.8;43.9
1904;2022-03-10 04:05:47;20.7;43.9
1905;2022-03-10 04:10:47;20.7;43.9
1906;2022-03-10 04:15:47;20.7;43.8
1907;2022-03-10 04:20:47;20.7;43.9
1908;2022-03-10 04:25:47;20.7;44
1909;2022-03-10 04:30:47;20.7;43.8
1910;2022-03-10 04:35:47;20.7;43.9
1911;2022-03-10 04:40:47;20.7;43.9
1912;2022-03-10 04:45:47;20.6;43.9
1913;2022-03-10 04:50:47;20.6;43.9
1914;2022-03-10 04:55:47;20.6;43.9
1915;2022-03-10 05:00:47;20.6;43.9
1916;2022-03-10 05:05:47;20.6;44
1917;2022-03-10 05:10:47;20.6;43.9
1918;2022-03-10 05:15:47;20.6;43.9
1919;2022-03-10 05:20:47;20.6;44
1920;2022-03-10 05:25:47;20.6;44
1921;2022-03-10 05:30:47;20.6;44
1922;2022-03-10 05:35:47;20.5;44
1923;2022-03-10 05:40:47;20.5;44
1924;2022-03-10 05:45:47;20.5;44
1925;2022-03-10 05:50:47;20.5;44
1926;2022-03-10 05:55:47;20.5;44
1927;2022-03-10 06:00:47;20.5;44
1928;2022-03-10 06:05:47;20.5;44
1929;2022-03-10 06:10:47;20.5;44
1930;2022-03-10 06:15:47;20.5;44
1931;2022-03-10 06:20:47;20.5;44
1932;2022-03-10 06:25:47;20.4;44.1
1933;2022-03-10 06:30:47;20.4;44
1934;2022-03-10 06:35:47;20.4;44
1935;2022-03-10 06:40:47;20.4;44
1936;2022-03-10 06:45:47;20.4;44
1937;2022-03-10 06:50:47;20.4;44.1
1938;2022-03-10 06:55:47;20.4;44.1
1939;2022-03-10 07:00:47;20.4;44.1
1940;2022-03-10 07:05:47;20.3;44.1
1941;2022-03-10 07:10:47;20.3;44.1
1942;2022-03-10 07:15:47;20.3;44.1
1943;2022-03-10 07:20:47;20.3;44.1
1944;2022-03-10 07:25:47;20.3;44.1
1945;2022-03-10 07:30:47;20.3;44.1
1946;2022-03-10 07:35:47;20.3;44.1
1947;2022-03-10 07:40:47;20.3;44.1
1948;2022-03-10 07:45:47;20.3;44.1
1949;2022-03-10 07:50:47;20.3;44.1
1950;2022-03-10 07:55:47;20.3;44.2
1951;2022-03-10 08:00:47;20.3;44.1
1952;2022-03-10 08:05:47;20.3;44.2
1953;2022-03-10 08:10:47;20.3;44.2
1954;2022-03-10 08:15:47;20.3;44.2
1955;2022-03-10 08:20:47;20.3;44.2
1956;2022-03-10 08:25:47;20.2;44.2
1957;2022-03-10 08:30:47;20.2;44.3
1958;2022-03-10 08:35:47;20.2;44.4
1959;2022-03-10 08:40:47;20.2;44.5
1960;2022-03-10 08:45:47;20.2;44.8
1961;2022-03-10 08:50:47;20.3;45.8
1962;2022-03-10 08:55:47;20.3;46.4
1963;2022-03-10 09:00:47;20.3;46.3
1964;2022-03-10 09:05:47;20.3;46.3
1965;2022-03-10 09:10:47;20.3;46.2
1966;2022-03-10 09:15:47;20.3;46.2
1967;2022-03-10 09:20:47;20.3;46.3
1968;2022-03-10 09:25:47;20.4;46.4
1969;2022-03-10 09:30:47;20.5;46.3
1970;2022-03-10 09:35:47;20.5;46.4
1971;2022-03-10 09:40:47;20.5;46.4
1972;2022-03-10 09:45:47;20.5;46.5
1973;2022-03-10 09:50:47;20.5;46.6
1974;2022-03-10 09:55:47;20.5;46.6
1975;2022-03-10 10:00:47;20.6;46.7
1976;2022-03-10 10:05:47;20.6;46.7
1977;2022-03-10 10:10:47;20.6;46.7
1978;2022-03-10 10:15:47;20.6;46.7
1979;2022-03-10 10:20:47;20.7;46.7
1980;2022-03-10 10:25:47;20.7;46.8
1981;2022-03-10 10:30:47;20.8;46.8
1982;2022-03-10 10:35:47;20.9;46.9
1983;2022-03-10 10:40:47;20.9;46.8
1984;2022-03-10 10:45:47;20.9;46.7
1985;2022-03-10 10:50:47;20.9;46.7
1986;2022-03-10 10:55:47;20.9;46.7
1987;2022-03-10 11:00:47;20.9;46.6
1988;2022-03-10 11:05:47;21;46.8
1989;2022-03-10 11:10:47;21;46.9
1990;2022-03-10 11:15:47;21.1;47
1991;2022-03-10 11:20:47;21.1;46.9
1992;2022-03-10 11:25:47;21.2;47
1993;2022-03-10 11:30:47;21.2;47
1994;2022-03-10 11:35:47;21.3;47
1995;2022-03-10 11:40:47;21.4;47.1
1996;2022-03-10 11:45:47;21.4;46.9
1997;2022-03-10 11:50:47;21.5;47.3
1998;2022-03-10 11:55:47;21.5;47.2
1999;2022-03-10 12:00:47;21.5;47.1
2000;2022-03-10 12:05:47;21.6;47.1
2001;2022-03-10 12:10:47;21.6;46.9
2002;2022-03-10 12:15:47;21.6;46.6
2003;2022-03-10 12:20:47;21.5;46.2
2004;2022-03-10 12:25:47;21.5;45.9
2005;2022-03-10 12:30:47;21.5;45.7
2006;2022-03-10 12:35:47;21.5;45.6
2007;2022-03-10 12:40:47;21.5;45.5
2008;2022-03-10 12:45:47;21.5;45.3
2009;2022-03-10 12:50:47;21.5;45
2010;2022-03-10 12:55:47;21.4;45.6
2011;2022-03-10 13:00:47;21.3;45.5
2012;2022-03-10 13:05:47;21.2;44.8
2013;2022-03-10 13:10:47;21.1;45.9
2014;2022-03-10 13:15:47;21.1;48
2015;2022-03-10 13:20:47;21.1;46
2016;2022-03-10 13:25:47;21;45.2
2017;2022-03-10 13:30:47;21;44.7
2018;2022-03-10 13:35:47;21;44.2
2019;2022-03-10 13:40:47;21;43.8
2020;2022-03-10 13:45:47;21;43.4
2021;2022-03-10 13:50:47;21;43.1
2022;2022-03-10 13:55:47;20.9;43.5
2023;2022-03-10 14:00:47;20.9;43.9
2024;2022-03-10 14:05:47;20.9;43.3
2025;2022-03-10 14:10:47;20.9;43
2026;2022-03-10 14:15:47;21;42.9
2027;2022-03-10 14:20:47;21;42.8
2028;2022-03-10 14:25:47;20.9;42.5
2029;2022-03-10 14:30:47;20.9;42.3
2030;2022-03-10 14:35:47;20.9;42.2
2031;2022-03-10 14:40:47;20.9;42
2032;2022-03-10 14:45:47;20.9;41.9
2033;2022-03-10 14:50:47;20.9;41.7
2034;2022-03-10 14:55:47;20.9;41.7
2035;2022-03-10 15:00:00;20.9;41.9
2036;2022-03-10 15:05:47;20.9;41.9
2037;2022-03-10 15:10:47;20.9;41.7
2038;2022-03-10 15:15:47;20.9;41.6
2039;2022-03-10 15:20:47;20.9;41.5
2040;2022-03-10 15:25:47;20.9;41.5
2041;2022-03-10 15:30:47;20.9;41.4
2042;2022-03-10 15:35:47;20.9;41.3
2043;2022-03-10 15:40:47;20.9;41.4
2044;2022-03-10 15:45:47;20.9;41.4
2045;2022-03-10 15:50:47;21;41.4
2046;2022-03-10 15:55:47;21;41.3
2047;2022-03-10 16:00:47;21;41.2
2048;2022-03-10 16:05:47;21.1;41.6
2049;2022-03-10 16:10:47;21.1;41.6
2050;2022-03-10 16:15:47;21.3;42
2051;2022-03-10 16:20:47;21.4;42
2052;2022-03-10 16:25:47;21.5;42.5
2053;2022-03-10 16:30:47;22;42.7
2054;2022-03-10 16:35:47;22.3;43.1
2055;2022-03-10 16:40:47;22.6;43.4
2056;2022-03-10 16:45:47;22.9;43.1
2057;2022-03-10 16:50:47;23.2;42.6
2058;2022-03-10 16:55:47;23.5;42.2
2059;2022-03-10 17:00:47;24;41.1
2060;2022-03-10 17:05:47;24.1;39.7
2061;2022-03-10 17:10:47;24.1;39.4
2062;2022-03-10 17:15:47;24.2;39
2063;2022-03-10 17:20:47;24.2;38.9
2064;2022-03-10 17:25:47;24.2;38.9
2065;2022-03-10 17:30:47;24.2;38.8
2066;2022-03-10 17:35:47;24.3;38.6
2067;2022-03-10 17:40:47;24.1;39.1
2068;2022-03-10 17:45:47;23.9;39.4
2069;2022-03-10 17:50:47;23.8;39.7
2070;2022-03-10 17:55:47;23.7;39.9
2071;2022-03-10 18:00:47;23.6;40
2072;2022-03-10 18:05:47;23.5;40.1
2073;2022-03-10 18:10:47;23.5;40.2
2074;2022-03-10 18:15:47;23.5;40.3
2075;2022-03-10 18:20:47;23.4;40.4
2076;2022-03-10 18:25:47;23.4;40.5
2077;2022-03-10 18:30:47;23.3;40.6
2078;2022-03-10 18:35:47;23.2;40.7
2079;2022-03-10 18:40:47;23.2;40.7
2080;2022-03-10 18:45:47;23.1;40.8
2081;2022-03-10 18:50:47;23.1;40.9
2082;2022-03-10 18:55:47;23;40.9
2083;2022-03-10 19:00:47;23;41
2084;2022-03-10 19:05:47;23.1;41.1
2085;2022-03-10 19:10:47;23.1;41.1
2086;2022-03-10 19:15:47;23;41.1
2087;2022-03-10 19:20:47;22.9;41.2
2088;2022-03-10 19:25:47;22.9;41.2
2089;2022-03-10 19:30:47;22.9;41.4
2090;2022-03-10 19:35:47;23.1;41.4
2091;2022-03-10 19:40:47;23.3;41.2
2092;2022-03-10 19:45:47;23.3;41.2
2093;2022-03-10 19:50:47;23.2;41.3
2094;2022-03-10 19:55:47;23;41.3
2095;2022-03-10 20:00:47;23;41.5
2096;2022-03-10 20:05:47;23.1;41.5
2097;2022-03-10 20:10:47;23.3;41.4
2098;2022-03-10 20:15:47;23.4;41.4
2099;2022-03-10 20:20:47;23.5;41.4
2100;2022-03-10 20:25:47;23.5;41.3
2101;2022-03-10 20:30:47;23.7;41.3
2102;2022-03-10 20:35:47;23.8;41.3
2103;2022-03-10 20:40:47;23.9;41.2
2104;2022-03-10 20:45:47;24;41.3
2105;2022-03-10 20:50:47;24.3;42.3
2106;2022-03-10 20:55:47;24.4;42.3
2107;2022-03-10 21:00:47;24.6;42.6
2108;2022-03-10 21:05:47;24.7;42.7
2109;2022-03-10 21:10:47;24.7;43.4
2110;2022-03-10 21:15:47;25.2;42.4
