;fixed_time;0BC-T1;0BC-T2;0BC-T3;0BC-T4;09F-T1;09F-T2;09F-T3;146-T1;146-T2;146-T3;146-T4;09F-T4;real_time
11928;2021-03-10 01:04:33;-73,77;-70,27;-72,22;-73,58;-72,02;-73,19;-75,14;-69,3;-69,3;-67,74;-70,08;16,76;2021-03-10 01:04:33
11929;2021-03-10 01:05:34;-73,97;-70,08;-72,22;-73,58;-72,02;-73,39;-75,14;-69,11;-69,88;-67,35;-71,25;16,76;2021-03-10 01:05:34
11930;2021-03-10 01:06:35;-73,77;-70,27;-72,41;-73,58;-72,22;-73,39;-75,14;-69,49;-69,88;-67,74;-70,27;16,56;2021-03-10 01:06:35
11931;2021-03-10 01:07:35;-73,77;-70,27;-72,22;-73,39;-72,02;-73,39;-75,33;-69,3;-69,49;-67,55;-71,05;16,56;2021-03-10 01:07:35
11932;2021-03-10 01:08:36;-73,97;-70,47;-72,41;-73,77;-72,41;-73,39;-75,33;-69,3;-69,49;-67,74;-70,66;16,56;2021-03-10 01:08:36
11933;2021-03-10 01:09:37;-73,97;-70,27;-72,41;-73,77;-72,02;-73,39;-75,33;-68,91;-69,49;-67,35;-71,05;16,76;2021-03-10 01:09:37
11934;2021-03-10 01:10:38;-73,97;-70,27;-72,41;-73,97;-72,22;-73,39;-75,14;-68,91;-69,69;-67,74;-70,27;16,76;2021-03-10 01:10:38
11935;2021-03-10 01:11:39;-74,16;-70,47;-72,41;-73,97;-72,22;-73,58;-75,53;-69,3;-69,69;-67,74;-70,47;16,56;2021-03-10 01:11:39
11936;2021-03-10 01:12:40;-73,97;-70,27;-72,41;-73,97;-72,41;-73,58;-75,53;-69,11;-69,69;-67,74;-70,66;16,56;2021-03-10 01:12:40
11937;2021-03-10 01:13:40;-74,16;-70,27;-72,61;-74,16;-72,41;-73,58;-75,33;-69,3;-69,88;-67,55;-71,25;16,56;2021-03-10 01:13:40
11938;2021-03-10 01:14:41;-73,97;-70,47;-72,41;-74,16;-72,41;-73,77;-75,72;-69,49;-69,69;-67,74;-71,25;16,56;2021-03-10 01:14:41
11939;2021-03-10 01:15:42;-74,16;-70,27;-72,61;-74,36;-72,22;-73,58;-75,53;-69,3;-69,88;-67,74;-71,05;16,56;2021-03-10 01:15:42
11940;2021-03-10 01:16:43;-74,36;-70,47;-72,41;-74,36;-72,41;-73,77;-75,53;-68,91;-69,69;-67,74;-70,47;16,76;2021-03-10 01:16:43
11941;2021-03-10 01:17:44;-74,16;-70,66;-72,61;-74,36;-72,41;-73,77;-75,53;-69,3;-69,69;-67,74;-70,47;16,56;2021-03-10 01:17:44
11942;2021-03-10 01:18:44;-74,16;-70,47;-72,61;-74,36;-72,41;-73,77;-75,33;-69,11;-69,69;-67,74;-71,44;16,76;2021-03-10 01:18:44
11943;2021-03-10 01:19:45;-74,36;-70,47;-72,8;-74,55;-72,61;-73,77;-75,72;-68,91;-69,88;-67,94;-71,25;16,76;2021-03-10 01:19:45
11944;2021-03-10 01:20:46;-74,16;-70,66;-72,61;-74,55;-72,41;-73,77;-75,91;-69,3;-69,88;-67,94;-70,66;16,56;2021-03-10 01:20:46
11945;2021-03-10 01:21:47;-74,36;-70,66;-72,8;-74,55;-72,8;-73,97;-75,91;-69,3;-70,08;-67,74;-72,22;16,56;2021-03-10 01:21:47
11946;2021-03-10 01:22:48;-74,36;-70,47;-72,8;-74,75;-73;-73,97;-75,72;-69,11;-69,69;-67,74;-71,63;16,76;2021-03-10 01:22:48
11947;2021-03-10 01:23:48;-74,36;-70,66;-72,8;-74,75;-72,61;-74,16;-75,91;-69,69;-69,88;-67,94;-71,44;16,96;2021-03-10 01:23:48
11948;2021-03-10 01:24:49;-74,36;-70,86;-72,8;-74,75;-72,8;-74,16;-75,72;-69,3;-70,47;-68,13;-72,02;16,76;2021-03-10 01:24:49
11949;2021-03-10 01:25:50;-74,36;-70,66;-73;-74,75;-73;-73,97;-75,91;-68,91;-70,27;-67,94;-71,25;16,96;2021-03-10 01:25:50
11950;2021-03-10 01:26:51;-74,36;-71,05;-73,19;-74,94;-72,8;-73,97;-75,91;-69,69;-70,66;-67,94;-71,83;17,16;2021-03-10 01:26:51
11951;2021-03-10 01:27:52;-74,55;-70,86;-73;-74,94;-72,8;-74,16;-75,91;-69,69;-70,27;-68,33;-71,63;17,16;2021-03-10 01:27:52
11952;2021-03-10 01:28:52;-74,55;-70,86;-73;-74,94;-73,19;-74,16;-76,11;-69,69;-70,47;-68,13;-72,02;17,16;2021-03-10 01:28:52
11953;2021-03-10 01:29:53;-74,55;-71,05;-73;-75,14;-73;-74,36;-76,11;-69,69;-70,47;-68,33;-71,83;17,36;2021-03-10 01:29:53
11954;2021-03-10 01:30:54;-74,55;-71,05;-73;-74,94;-73;-74,16;-75,91;-70,47;-70,47;-68,33;-72,02;17,36;2021-03-10 01:30:54
11955;2021-03-10 01:31:55;-74,75;-70,86;-73;-75,14;-73,19;-73,97;-75,91;-70,08;-70,86;-68,33;-71,63;16,96;2021-03-10 01:31:55
11956;2021-03-10 01:32:56;-74,75;-71,25;-73,19;-75,33;-73,19;-74,36;-76,3;-70,08;-71,05;-68,52;-71,83;17,36;2021-03-10 01:32:56
11957;2021-03-10 01:33:57;-74,75;-71,05;-73,19;-75,33;-73,39;-74,36;-76,3;-70,08;-70,86;-68,33;-72,22;16,96;2021-03-10 01:33:57
11958;2021-03-10 01:34:57;-74,75;-71,25;-73,39;-75,33;-73,19;-74,36;-76,3;-70,27;-70,86;-68,33;-72,22;17,16;2021-03-10 01:34:57
11959;2021-03-10 01:35:58;-74,75;-71,25;-73,19;-75,53;-73,19;-74,36;-76,3;-70,47;-70,86;-68,72;-72,41;16,96;2021-03-10 01:35:58
11960;2021-03-10 01:36:59;-74,94;-71,25;-73,19;-75,53;-73,19;-74,36;-76,5;-70,08;-71,25;-68,72;-72,22;17,16;2021-03-10 01:36:59
11961;2021-03-10 01:38:00;-74,94;-71,25;-73,39;-75,53;-73,19;-74,36;-76,3;-70,66;-71,05;-68,72;-72,22;17,16;2021-03-10 01:38:00
11962;2021-03-10 01:39:01;-75,14;-71,05;-73,39;-75,53;-73,19;-74,36;-76,69;-70,27;-71,44;-68,72;-72,02;17,16;2021-03-10 01:39:01
11963;2021-03-10 01:40:01;-74,94;-71,25;-73,58;-75,72;-73,19;-74,55;-76,69;-70,27;-71,44;-68,91;-72,61;16,96;2021-03-10 01:40:01
11964;2021-03-10 01:41:02;-75,14;-71,05;-73,58;-75,53;-73,19;-74,55;-76,5;-70,47;-71,25;-68,91;-72,41;16,76;2021-03-10 01:41:02
11965;2021-03-10 01:42:03;-74,94;-71,25;-73,39;-75,72;-73,19;-74,75;-76,69;-70,86;-71,44;-69,11;-72,22;16,96;2021-03-10 01:42:03
11966;2021-03-10 01:43:04;-75,14;-71,44;-73,58;-75,72;-73,58;-74,94;-76,5;-70,66;-71,25;-68,72;-73,39;16,96;2021-03-10 01:43:04
11967;2021-03-10 01:44:05;-75,14;-71,44;-73,58;-75,91;-73,19;-74,75;-76,69;-70,66;-71,63;-68,91;-73,19;16,96;2021-03-10 01:44:05
11968;2021-03-10 01:45:05;-75,33;-71,44;-73,58;-75,91;-73,39;-74,75;-76,89;-70,66;-71,25;-69,11;-72,8;16,76;2021-03-10 01:45:05
11969;2021-03-10 01:46:06;-75,14;-71,63;-73,58;-75,91;-73,58;-74,55;-77,08;-70,86;-71,44;-69,3;-73;16,76;2021-03-10 01:46:06
11970;2021-03-10 01:47:07;-75,33;-71,63;-73,77;-76,11;-73,97;-74,94;-76,69;-71,05;-71,25;-69,3;-72,8;16,76;2021-03-10 01:47:07
11971;2021-03-10 01:49:09;-75,14;-71,44;-73,77;-76,3;-73,77;-74,94;-76,69;-71,44;-71,83;-69,3;-73;16,76;2021-03-10 01:49:09
11972;2021-03-10 01:50:09;-75,33;-71,63;-73,77;-76,3;-73,39;-74,94;-76,5;-71,44;-72,22;-69,3;-73,58;16,76;2021-03-10 01:50:09
11973;2021-03-10 01:51:10;-75,33;-71,63;-73,77;-76,3;-73,58;-74,94;-76,69;-71,44;-72,22;-69,3;-73,19;16,76;2021-03-10 01:51:10
11974;2021-03-10 01:52:11;-75,14;-71,63;-73,58;-76,11;-73,77;-75,14;-76,89;-71,44;-71,83;-69,69;-73,39;16,76;2021-03-10 01:52:11
11975;2021-03-10 01:53:12;-74,94;-71,63;-73,58;-75,91;-73,58;-75,14;-77,28;-71,25;-72,22;-69,49;-73,58;16,56;2021-03-10 01:53:12
11976;2021-03-10 01:54:13;-74,55;-71,83;-73,39;-75,72;-73,97;-74,94;-77,08;-71,83;-72,22;-69,69;-73,77;16,96;2021-03-10 01:54:13
11977;2021-03-10 01:55:13;-74,36;-71,83;-73,19;-75,53;-73,97;-74,94;-77,28;-71,83;-72,41;-69,69;-73,97;16,76;2021-03-10 01:55:13
11978;2021-03-10 01:56:14;-74,16;-71,63;-73,19;-75,33;-73,97;-75,14;-77,08;-71,83;-72,41;-69,49;-73,58;16,76;2021-03-10 01:56:14
11979;2021-03-10 01:57:15;-74,16;-71,83;-73,19;-75,14;-73,97;-75,14;-77,28;-71,83;-73;-69,69;-74,16;16,76;2021-03-10 01:57:15
11980;2021-03-10 01:58:16;-73,97;-71,83;-73,19;-75,14;-73,77;-75,33;-77,28;-71,63;-72,8;-69,69;-74,36;16,36;2021-03-10 01:58:16
11981;2021-03-10 01:59:17;-73,97;-71,63;-73;-74,94;-73,97;-75,33;-77,28;-71,83;-73;-70,08;-74,36;16,76;2021-03-10 01:59:17
11982;2021-03-10 02:00:18;-73,77;-71,83;-73;-75,14;-74,16;-75,14;-77,67;-71,83;-72,61;-70,08;-73,77;16,76;2021-03-10 02:00:18
11983;2021-03-10 02:01:18;-73,97;-71,83;-73;-75,14;-73,97;-75,33;-77,28;-72,02;-72,8;-70,08;-73,77;16,56;2021-03-10 02:01:18
11984;2021-03-10 02:02:19;-73,77;-71,83;-73;-75,14;-73,97;-75,53;-77,47;-71,83;-72,61;-70,08;-73,58;16,56;2021-03-10 02:02:19
11985;2021-03-10 02:03:20;-73,97;-71,83;-73;-75,14;-73,97;-75,53;-77,47;-71,83;-72,41;-70,08;-73,39;16,56;2021-03-10 02:03:20
11986;2021-03-10 02:04:21;-73,97;-72,02;-73;-74,94;-73,97;-75,33;-77,28;-71,63;-72,41;-69,88;-73,39;16,56;2021-03-10 02:04:21
11987;2021-03-10 02:05:22;-74,16;-72,02;-73;-75,14;-73,97;-75,33;-77,28;-71,44;-72,02;-69,88;-73,19;16,56;2021-03-10 02:05:22
11988;2021-03-10 02:06:22;-74,36;-71,83;-73,19;-75,14;-73,97;-75,33;-77,08;-71,83;-72,02;-70,08;-73,39;16,56;2021-03-10 02:06:22
11989;2021-03-10 02:07:23;-74,36;-72,02;-73,19;-74,94;-73,97;-75,14;-76,69;-71,25;-72,02;-69,88;-73;16,36;2021-03-10 02:07:23
11990;2021-03-10 02:08:24;-74,36;-71,63;-73,19;-75,14;-73,77;-75,14;-76,69;-71,63;-72,8;-69,88;-73,39;16,36;2021-03-10 02:08:24
11991;2021-03-10 02:09:25;-74,36;-71,83;-73,19;-74,94;-73,97;-75,14;-76,5;-72,22;-73,19;-70,27;-73,58;16,36;2021-03-10 02:09:25
11992;2021-03-10 02:10:26;-74,36;-72,02;-73,19;-75,14;-73,97;-74,94;-76,3;-72,22;-73,77;-70,47;-73,39;16,36;2021-03-10 02:10:26
11993;2021-03-10 02:11:26;-74,36;-72,22;-73,39;-75,14;-74,16;-74,94;-76,69;-72,41;-73,19;-70,47;-73,39;16,56;2021-03-10 02:11:26
11994;2021-03-10 02:12:27;-74,55;-71,83;-73,39;-75,14;-73,97;-74,94;-76,3;-72,22;-73,58;-70,47;-73,97;16,36;2021-03-10 02:12:27
11995;2021-03-10 02:13:28;-74,55;-72,02;-73,19;-75,14;-73,97;-74,94;-76,3;-72,22;-73,39;-70,66;-72,8;16,56;2021-03-10 02:13:28
11996;2021-03-10 02:14:29;-74,75;-72,22;-73,39;-75,33;-73,97;-75,14;-76,11;-72,61;-73,58;-70,66;-73,39;16,76;2021-03-10 02:14:29
11997;2021-03-10 02:15:30;-74,75;-72,22;-73,58;-75,14;-73,97;-74,94;-76,11;-72,61;-72,8;-70,47;-73;16,76;2021-03-10 02:15:30
11998;2021-03-10 02:16:31;-74,75;-72,02;-73,39;-75,33;-73,97;-75,14;-76,11;-72,22;-73;-70,86;-73,39;16,76;2021-03-10 02:16:31
11999;2021-03-10 02:17:31;-74,75;-72,22;-73,58;-75,53;-74,16;-75,14;-76,3;-72,22;-72,8;-70,66;-73,39;16,76;2021-03-10 02:17:31
12000;2021-03-10 02:18:32;-74,75;-72,22;-73,58;-75,53;-73,97;-75,14;-76,3;-72,02;-72,61;-70,66;-73,58;16,76;2021-03-10 02:18:32
12001;2021-03-10 02:19:33;-74,94;-71,83;-73,58;-75,53;-73,97;-74,94;-76,5;-71,83;-72,41;-70,86;-73,19;16,96;2021-03-10 02:19:33
12002;2021-03-10 02:20:34;-74,75;-72,22;-73,58;-75,72;-74,55;-74,94;-76,5;-72,41;-72,41;-70,66;-73,58;16,76;2021-03-10 02:20:34
12003;2021-03-10 02:21:35;-74,94;-72,41;-73,58;-75,72;-74,36;-75,14;-76,5;-71,83;-72,61;-70,66;-73;16,96;2021-03-10 02:21:35
12004;2021-03-10 02:22:35;-74,94;-72,22;-73,77;-75,91;-74,36;-75,33;-76,89;-71,63;-72,41;-70,27;-73,77;16,96;2021-03-10 02:22:35
12005;2021-03-10 02:23:36;-74,94;-72,22;-73,58;-75,72;-74,55;-75,33;-76,89;-71,83;-72,41;-70,47;-73,58;16,76;2021-03-10 02:23:36
12006;2021-03-10 02:24:37;-74,94;-72,22;-73,77;-75,72;-74,36;-75,33;-77,08;-71,63;-72,22;-70,47;-73,19;16,56;2021-03-10 02:24:37
12007;2021-03-10 02:25:38;-75,14;-72,22;-73,77;-75,91;-74,16;-75,14;-77,08;-71,83;-72,41;-70,47;-73,19;16,76;2021-03-10 02:25:38
12008;2021-03-10 02:26:39;-75,14;-72,22;-73,77;-76,11;-74,36;-75,14;-76,89;-71,63;-72,22;-70,47;-73,58;16,76;2021-03-10 02:26:39
12009;2021-03-10 02:27:39;-75,33;-72,61;-73,77;-75,91;-74,55;-75,33;-76,89;-71,25;-72,02;-70,47;-73,58;16,76;2021-03-10 02:27:39
12010;2021-03-10 02:28:40;-75,14;-72,22;-73,77;-75,91;-74,16;-75,33;-76,89;-71,63;-72,22;-70,27;-73,58;16,56;2021-03-10 02:28:40
12011;2021-03-10 02:29:41;-75,33;-72,41;-73,97;-76,11;-74,36;-75,33;-76,89;-72,22;-72,61;-70,47;-73,97;16,56;2021-03-10 02:29:41
12012;2021-03-10 02:30:42;-75,33;-72,41;-73,97;-76,11;-74,36;-75,33;-77,08;-71,63;-72,22;-70,66;-73,19;16,56;2021-03-10 02:30:42
12013;2021-03-10 02:31:43;-75,14;-72,41;-73,97;-76,3;-74,55;-75,33;-77,08;-71,83;-72,22;-70,47;-73,39;16,76;2021-03-10 02:31:43
12014;2021-03-10 02:32:44;-75,33;-72,41;-74,16;-76,11;-74,55;-75,53;-77,08;-71,63;-72,41;-70,47;-73,77;16,56;2021-03-10 02:32:44
12015;2021-03-10 02:33:44;-75,33;-72,41;-73,97;-76,3;-74,36;-75,53;-77,08;-71,63;-72,8;-70,66;-73,39;16,56;2021-03-10 02:33:44
12016;2021-03-10 02:34:45;-75,33;-72,41;-74,16;-76,3;-74,75;-75,53;-77,08;-71,83;-72,22;-70,47;-73,39;16,56;2021-03-10 02:34:45
12017;2021-03-10 02:35:46;-75,53;-72,41;-74,16;-76,3;-74,55;-75,53;-77,47;-71,63;-72,22;-70,47;-73,39;16,36;2021-03-10 02:35:46
12018;2021-03-10 02:36:47;-75,53;-72,61;-74,16;-76,5;-74,55;-75,72;-77,47;-71,83;-72,8;-70,47;-73,39;16,36;2021-03-10 02:36:47
12019;2021-03-10 02:37:48;-75,53;-72,61;-73,97;-76,3;-74,94;-75,72;-77,47;-71,83;-72,61;-70,47;-73,77;16,56;2021-03-10 02:37:48
12020;2021-03-10 02:38:48;-75,53;-72,61;-74,36;-76,69;-74,75;-75,72;-77,67;-71,83;-72,41;-70,86;-73,58;16,56;2021-03-10 02:38:48
12021;2021-03-10 02:39:49;-75,72;-72,61;-74,36;-76,5;-74,94;-75,72;-77,47;-72,61;-72,8;-70,47;-73,97;16,56;2021-03-10 02:39:49
12022;2021-03-10 02:40:50;-75,53;-72,61;-74,16;-76,69;-74,75;-75,72;-77,67;-71,83;-72,8;-70,66;-74,16;16,56;2021-03-10 02:40:50
12023;2021-03-10 02:41:51;-75,53;-72,8;-74,36;-76,69;-74,94;-75,72;-77,67;-72,02;-72,61;-70,66;-73,97;16,56;2021-03-10 02:41:51
12024;2021-03-10 02:42:52;-75,72;-73;-74,36;-76,89;-74,94;-75,72;-77,47;-72,02;-72,61;-70,66;-74,16;16,76;2021-03-10 02:42:52
12025;2021-03-10 02:43:52;-75,72;-72,8;-74,36;-76,89;-74,94;-76,11;-77,67;-71,63;-73;-70,66;-73,97;16,76;2021-03-10 02:43:52
12026;2021-03-10 02:44:53;-75,72;-72,8;-74,36;-76,89;-74,94;-75,91;-77,67;-71,63;-73;-70,86;-74,55;16,76;2021-03-10 02:44:53
12027;2021-03-10 02:45:54;-75,91;-72,8;-74,36;-76,89;-74,94;-75,91;-77,67;-72,02;-73;-70,66;-74,36;16,96;2021-03-10 02:45:54
12028;2021-03-10 02:46:55;-75,72;-72,8;-74,36;-76,89;-75,14;-76,11;-77,67;-72,41;-73;-70,86;-74,75;16,76;2021-03-10 02:46:55
12029;2021-03-10 02:47:56;-75,72;-72,8;-74,36;-76,89;-75,33;-75,91;-77,47;-72,61;-73;-70,86;-74,55;16,76;2021-03-10 02:47:56
12030;2021-03-10 02:48:57;-75,53;-72,8;-74,16;-76,89;-74,94;-76,11;-78,05;-72,22;-73,39;-71,25;-74,75;17,16;2021-03-10 02:48:57
12031;2021-03-10 02:49:57;-75,14;-72,8;-74,16;-76,5;-75,14;-76,11;-78,05;-72,22;-73,19;-70,86;-74,16;16,76;2021-03-10 02:49:57
12032;2021-03-10 02:50:58;-75,14;-73;-73,97;-76,5;-74,94;-76,11;-78,05;-72,61;-73,19;-71,25;-74,36;16,96;2021-03-10 02:50:58
12033;2021-03-10 02:51:59;-74,94;-73;-73,97;-76,3;-75,14;-76,11;-77,86;-72,41;-73,19;-71,05;-74,36;16,96;2021-03-10 02:51:59
12034;2021-03-10 02:53:00;-74,55;-72,8;-73,97;-76,11;-75,14;-76,11;-78,25;-72,61;-73,58;-71,05;-74,94;17,16;2021-03-10 02:53:00
12035;2021-03-10 02:54:01;-74,75;-73;-73,77;-75,91;-75,14;-76,11;-77,86;-72,41;-73,58;-71,25;-75,14;16,96;2021-03-10 02:54:01
12036;2021-03-10 02:55:01;-74,55;-73;-73,58;-75,91;-75,14;-76,11;-78,25;-73;-73,39;-71,05;-75,14;16,96;2021-03-10 02:55:01
12037;2021-03-10 02:56:02;-74,55;-73;-73,58;-75,72;-75,33;-76,3;-78,05;-72,8;-73,58;-71,25;-75,33;16,96;2021-03-10 02:56:02
12038;2021-03-10 02:57:04;-74,55;-73;-73,77;-75,91;-75,33;-76,3;-78,25;-72,8;-73,58;-71,25;-74,94;16,96;2021-03-10 02:57:04
12039;2021-03-10 02:58:04;-74,55;-72,8;-73,58;-76,11;-75,33;-76,3;-78,25;-72,8;-73,58;-71,25;-74,75;16,56;2021-03-10 02:58:04
12040;2021-03-10 02:59:05;-74,55;-73;-73,77;-75,91;-75,33;-76,3;-78,25;-72,8;-73,58;-71,25;-74,75;16,76;2021-03-10 02:59:05
12041;2021-03-10 03:00:05;-74,55;-73,19;-73,77;-75,91;-75,33;-76,3;-78,05;-72,61;-73,39;-71,25;-74,55;16,76;2021-03-10 03:00:05
12042;2021-03-10 03:01:06;-74,75;-72,8;-73,97;-75,91;-75,33;-76,3;-78,05;-72,61;-73,39;-71,25;-74,55;16,56;2021-03-10 03:01:06
12043;2021-03-10 03:02:07;-74,75;-73;-73,97;-75,72;-75,33;-76,3;-77,86;-72,22;-73,58;-71,25;-74,36;16,56;2021-03-10 03:02:07
12044;2021-03-10 03:03:08;-74,94;-73,19;-73,77;-75,91;-75,33;-76,11;-77,67;-73;-73,39;-71,05;-74,55;16,56;2021-03-10 03:03:08
12045;2021-03-10 03:04:09;-74,94;-73,19;-73,97;-76,11;-75,14;-76,11;-77,47;-72,8;-72,8;-70,86;-74,36;16,56;2021-03-10 03:04:09
12046;2021-03-10 03:05:09;-74,94;-73;-73,97;-75,91;-75,53;-76,11;-77,28;-72,61;-73,77;-70,86;-74,94;16,36;2021-03-10 03:05:09
12047;2021-03-10 03:06:10;-74,94;-73;-73,97;-75,91;-75,33;-75,72;-77,08;-73,39;-74,36;-71,25;-75,14;16,36;2021-03-10 03:06:10
12048;2021-03-10 03:07:11;-75,14;-73,19;-73,97;-76,11;-75,33;-75,91;-77,28;-73;-74,55;-71,63;-75,14;16,36;2021-03-10 03:07:11
12049;2021-03-10 03:08:12;-75,14;-73,19;-74,16;-76,11;-75,33;-75,91;-77,08;-73,58;-74,75;-71,83;-74,16;16,56;2021-03-10 03:08:12
12050;2021-03-10 03:09:13;-75,14;-73,39;-74,16;-76,11;-75,33;-75,91;-77,08;-73,58;-74,16;-71,83;-75,14;16,56;2021-03-10 03:09:13
12051;2021-03-10 03:10:14;-75,33;-73,19;-74,16;-76,3;-75,33;-76,11;-77,08;-73,39;-74,55;-71,83;-74,94;16,56;2021-03-10 03:10:14
12052;2021-03-10 03:11:14;-75,33;-73,19;-74,36;-76,5;-75,33;-76,11;-76,89;-73,19;-73,97;-71,83;-74,55;16,56;2021-03-10 03:11:14
12053;2021-03-10 03:12:15;-75,33;-73;-74,36;-76,5;-74,94;-76,11;-77,28;-73,39;-74,16;-72,02;-74,55;16,56;2021-03-10 03:12:15
12054;2021-03-10 03:13:16;-75,33;-73;-74,16;-76,69;-75,33;-76,11;-77,28;-73;-74,16;-72,02;-74,94;16,56;2021-03-10 03:13:16
12055;2021-03-10 03:14:17;-75,53;-73,39;-74,16;-76,5;-75,33;-76,11;-77,47;-72,8;-73,58;-72,02;-75,14;16,56;2021-03-10 03:14:17
12056;2021-03-10 03:15:18;-75,33;-73,39;-74,16;-76,5;-75,14;-76,11;-77,47;-72,8;-73,77;-71,83;-74,55;16,76;2021-03-10 03:15:18
12057;2021-03-10 03:16:18;-75,53;-73,19;-74,36;-76,5;-75,33;-76,11;-77,67;-72,8;-73,97;-71,83;-74,75;16,56;2021-03-10 03:16:18
12058;2021-03-10 03:17:19;-75,53;-73,19;-74,16;-76,69;-75,53;-76,3;-77,67;-73;-73,97;-72,02;-74,75;16,96;2021-03-10 03:17:19
12059;2021-03-10 03:18:20;-75,53;-73,39;-74,36;-76,69;-75,53;-76,3;-77,67;-72,8;-73,77;-71,63;-74,75;16,96;2021-03-10 03:18:20
12060;2021-03-10 03:19:21;-75,72;-73,39;-74,55;-76,89;-75,33;-76,3;-77,67;-72,8;-73,77;-71,83;-75,14;16,96;2021-03-10 03:19:21
12061;2021-03-10 03:20:22;-75,53;-73,39;-74,55;-76,89;-75,72;-76,3;-77,86;-72,8;-73,77;-71,63;-74,75;16,96;2021-03-10 03:20:22
12062;2021-03-10 03:21:23;-75,72;-73,58;-74,36;-76,89;-75,33;-76,3;-77,86;-72,41;-73,39;-71,83;-75,33;16,96;2021-03-10 03:21:23
12063;2021-03-10 03:22:23;-75,72;-73,58;-74,75;-76,89;-75,53;-76,3;-78,25;-72,8;-73,58;-71,83;-74,36;16,96;2021-03-10 03:22:23
12064;2021-03-10 03:23:24;-75,91;-73,58;-74,55;-76,89;-75,53;-76,3;-77,86;-72,8;-73,58;-71,63;-74,94;16,76;2021-03-10 03:23:24
12065;2021-03-10 03:24:25;-75,91;-73,58;-74,55;-77,08;-75,72;-76,3;-77,86;-73,39;-73,58;-71,83;-75,33;16,76;2021-03-10 03:24:25
12066;2021-03-10 03:25:26;-75,91;-73,39;-74,36;-77,08;-75,72;-76,3;-77,86;-73;-73,77;-71,83;-75,14;16,76;2021-03-10 03:25:26
12067;2021-03-10 03:26:27;-75,91;-73,39;-74,55;-77,28;-75,33;-76,3;-78,05;-73;-74,36;-71,83;-75,14;16,96;2021-03-10 03:26:27
12068;2021-03-10 03:27:27;-75,91;-73,77;-74,75;-77,28;-75,53;-76,5;-77,86;-73,39;-73,77;-71,83;-74,75;16,56;2021-03-10 03:27:27
12069;2021-03-10 03:28:28;-76,11;-73,58;-74,75;-77,08;-76,11;-76,5;-78,05;-73,19;-73,77;-71,83;-74,94;16,76;2021-03-10 03:28:28
12070;2021-03-10 03:29:29;-75,91;-73,58;-74,94;-77,47;-75,72;-76,69;-78,25;-72,61;-73,97;-71,83;-74,94;16,36;2021-03-10 03:29:29
12071;2021-03-10 03:30:30;-76,11;-73,58;-74,55;-77,47;-75,53;-76,69;-78,25;-73;-73,97;-71,83;-75,14;16,36;2021-03-10 03:30:30
12072;2021-03-10 03:31:31;-76,11;-73,58;-74,75;-77,47;-75,72;-76,69;-78,25;-73,19;-74,16;-71,83;-75,33;16,36;2021-03-10 03:31:31
12073;2021-03-10 03:32:31;-75,91;-73,58;-74,75;-77,28;-75,91;-76,69;-78,44;-73,39;-73,77;-71,83;-75,33;16,36;2021-03-10 03:32:31
12074;2021-03-10 03:33:32;-75,72;-73,58;-74,55;-77,08;-75,91;-76,69;-78,25;-73;-74,16;-71,63;-75,53;16,56;2021-03-10 03:33:32
12075;2021-03-10 03:34:33;-75,53;-73,58;-74,55;-77,08;-75,72;-76,89;-78,44;-73,58;-74,16;-71,83;-75,33;16,36;2021-03-10 03:34:33
12076;2021-03-10 03:35:34;-75,33;-73,58;-74,36;-76,89;-75,91;-76,69;-78,05;-73;-73,97;-72,02;-75,33;16,56;2021-03-10 03:35:34
12077;2021-03-10 03:36:35;-75,33;-73,58;-74,16;-76,89;-75,91;-76,69;-78,44;-73,19;-73,58;-71,83;-75,14;16,56;2021-03-10 03:36:35
12078;2021-03-10 03:37:35;-75,14;-73,77;-74,16;-76,69;-75,91;-76,69;-78,44;-73,58;-74,16;-71,83;-75,53;16,56;2021-03-10 03:37:35
12079;2021-03-10 03:38:37;-74,94;-73,58;-74,16;-76,69;-75,91;-76,89;-78,44;-73,58;-74,16;-72,02;-75,91;16,56;2021-03-10 03:38:37
12080;2021-03-10 03:39:37;-74,94;-73,77;-73,97;-76,5;-75,91;-76,69;-78,44;-73;-74,16;-72,02;-75,91;16,76;2021-03-10 03:39:37
12081;2021-03-10 03:40:38;-74,75;-73,77;-74,16;-76,5;-75,91;-76,89;-78,64;-73,39;-74,16;-72,02;-75,72;16,56;2021-03-10 03:40:38
12082;2021-03-10 03:41:39;-74,75;-73,77;-74,16;-76,5;-76,11;-77,08;-78,83;-73,39;-74,16;-72,02;-75,53;16,76;2021-03-10 03:41:39
12083;2021-03-10 03:42:39;-74,94;-73,58;-74,36;-76,5;-76,11;-76,89;-78,64;-73,39;-74,16;-72,02;-75,53;16,76;2021-03-10 03:42:39
12084;2021-03-10 03:43:40;-74,94;-73,39;-74,16;-76,69;-75,91;-77,08;-78,64;-73,39;-74,16;-72,02;-75,33;16,56;2021-03-10 03:43:40
12085;2021-03-10 03:44:41;-74,94;-73,58;-74,16;-76,5;-76,11;-76,89;-78,64;-73,19;-73,97;-72,02;-75,14;16,76;2021-03-10 03:44:41
12086;2021-03-10 03:45:42;-75,33;-73,39;-74,16;-76,5;-75,91;-76,89;-78,44;-73,19;-73,97;-72,02;-75,14;16,76;2021-03-10 03:45:42
